#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1962    -5.52866    -5.47919  0.00286516
        1963    -5.57857    -5.47924  0.00286415
        1964     -5.5213    -5.47926  0.00286277
        1965    -5.51202    -5.47928  0.00286136
        1966    -5.50829     -5.4793  0.00285995
        1967    -5.49428     -5.4793   0.0028585
        1968    -5.49956    -5.47931  0.00285707
        1969    -5.50017    -5.47932  0.00285564
        1970    -5.40397    -5.47929  0.00285444
        1971    -5.45587    -5.47927  0.00285302
        1972    -5.36639    -5.47922  0.00285215
        1973     -5.4261    -5.47919  0.00285083
        1974    -5.45685    -5.47918  0.00284941
        1975    -5.54294    -5.47921  0.00284815
        1976    -5.45292     -5.4792  0.00284674
        1977    -5.44691    -5.47918  0.00284534
        1978     -5.4892    -5.47919  0.00284391
        1979    -5.45768    -5.47917  0.00284249
        1980    -5.53405     -5.4792  0.00284119
        1981    -5.52716    -5.47923  0.00283986
        1982    -5.52443    -5.47925  0.00283852
        1983    -5.38235     -5.4792  0.00283751
        1984     -5.3862    -5.47915  0.00283647
        1985    -5.31143    -5.47907   0.0028363
        1986    -5.27987    -5.47897  0.00283664
        1987    -5.44508    -5.47895  0.00283526
        1988    -5.46465    -5.47894  0.00283385
        1989    -5.38836     -5.4789  0.00283279
        1990    -5.38347    -5.47885  0.00283177
        1991    -5.42495    -5.47882  0.00283048
        1992    -5.37327    -5.47877  0.00282955
        1993    -5.34869    -5.47871  0.00282889
        1994    -5.42013    -5.47868  0.00282762
        1995    -5.37511    -5.47862  0.00282668
        1996    -5.36921    -5.47857  0.00282579
        1997    -5.37649    -5.47852  0.00282484
        1998     -5.3373    -5.47845  0.00282431
        1999    -5.34723    -5.47838  0.00282366
        2000    -5.44928    -5.47837  0.00282229
        2001    -5.50285    -5.47838   0.0028209
        2002    -5.37749    -5.47833  0.00281994
        2003    -5.49725    -5.47834  0.00281855
        2004    -5.48999    -5.47834  0.00281715
        2005    -5.40412    -5.47831  0.00281599
        2006    -5.47723    -5.47831  0.00281459
        2007    -5.54164    -5.47834  0.00281336
        2008    -5.49853    -5.47835  0.00281198
        2009    -5.44804    -5.47833  0.00281062
        2010    -5.47162    -5.47833  0.00280922
        2011    -5.52319    -5.47835  0.00280791
        2012    -5.48042    -5.47835  0.00280652
        2013    -5.59295    -5.47841   0.0028057
        2014    -5.55453    -5.47845  0.00280456
        2015    -5.58168     -5.4785  0.00280364
        2016    -5.54167    -5.47853  0.00280242
        2017    -5.54454    -5.47856  0.00280122
        2018    -5.57768    -5.47861  0.00280027
        2019    -5.54391    -5.47865  0.00279907
        2020    -5.52347    -5.47867  0.00279777
        2021    -5.62805    -5.47874  0.00279736
        2022    -5.55533    -5.47878  0.00279623
        2023    -5.44836    -5.47876  0.00279489
        2024    -5.37136    -5.47871  0.00279402
        2025    -5.37329    -5.47866  0.00279312
        2026    -5.43944    -5.47864  0.00279181
        2027    -5.36157    -5.47858  0.00279103
        2028    -5.33445    -5.47851  0.00279056
        2029    -5.43986    -5.47849  0.00278925
        2030    -5.33212    -5.47842   0.0027888
        2031    -5.38102    -5.47837  0.00278784
        2032    -5.49906    -5.47838  0.00278649
        2033    -5.42481    -5.47836  0.00278524
        2034    -5.45098    -5.47834  0.00278391
        2035     -5.5373    -5.47837  0.00278269
        2036    -5.48273    -5.47837  0.00278132
        2037    -5.50534    -5.47839  0.00277999
        2038    -5.49397    -5.47839  0.00277864
        2039    -5.40423    -5.47836  0.00277751
        2040    -5.48048    -5.47836  0.00277615
        2041    -5.53245    -5.47839  0.00277492
        2042    -5.58846    -5.47844  0.00277408
        2043    -5.51174    -5.47846  0.00277277
        2044    -5.51202    -5.47847  0.00277146
        2045    -5.49604    -5.47848  0.00277012
        2046     -5.4844    -5.47848  0.00276877
        2047    -5.54377    -5.47852   0.0027676
        2048    -5.39792    -5.47848  0.00276653
        2049    -5.50617    -5.47849  0.00276521
        2050    -5.56208    -5.47853  0.00276416
        2051    -5.49423    -5.47854  0.00276283
        2052    -5.51451    -5.47856  0.00276154
        2053    -5.44772    -5.47854  0.00276023
        2054    -5.47439    -5.47854  0.00275889
        2055    -5.47955    -5.47854  0.00275755
        2056    -5.37419    -5.47849  0.00275667
        2057    -5.38966    -5.47845  0.00275567
        2058    -5.46552    -5.47844  0.00275434
        2059    -5.45905    -5.47843  0.00275302
        2060    -5.37272    -5.47838  0.00275216
        2061    -5.30314    -5.47829  0.00275214
        2062     -5.1894    -5.47815  0.00275437
        2063    -5.28203    -5.47806  0.00275467
        2064    -5.30099    -5.47797  0.00275467
        2065    -5.35951    -5.47791  0.00275393
        2066    -5.40019    -5.47788  0.00275286
        2067    -5.39959    -5.47784  0.00275179
        2068     -5.3273    -5.47777  0.00275142
        2069    -5.25161    -5.47766  0.00275226
        2070    -5.32931    -5.47759  0.00275186
        2071    -5.34124    -5.47752  0.00275132
        2072    -5.45576    -5.47751  0.00275001
        2073    -5.45454     -5.4775  0.00274871
        2074    -5.44649    -5.47748  0.00274742
        2075    -5.46542    -5.47748  0.00274611
        2076    -5.43035    -5.47745  0.00274488
        2077     -5.4143    -5.47742  0.00274372
        2078    -5.45483    -5.47741  0.00274243
        2079    -5.46504    -5.47741  0.00274111
        2080    -5.46369     -5.4774   0.0027398
        2081    -5.47969     -5.4774  0.00273849
        2082    -5.53128    -5.47743  0.00273729
        2083    -5.47118    -5.47742  0.00273598
        2084     -5.4826    -5.47743  0.00273467
        2085    -5.44269    -5.47741  0.00273341
        2086     -5.4577     -5.4774  0.00273212
        2087    -5.51201    -5.47742  0.00273086
        2088    -5.48498    -5.47742  0.00272955
        2089    -5.48577    -5.47743  0.00272825
        2090    -5.46321    -5.47742  0.00272695
        2091    -5.44521     -5.4774  0.00272569
        2092    -5.40894    -5.47737  0.00272458
        2093     -5.4561    -5.47736   0.0027233
        2094    -5.36778    -5.47731   0.0027225
        2095    -5.46594     -5.4773  0.00272121
        2096    -5.45295    -5.47729  0.00271993
        2097    -5.44974    -5.47728  0.00271867
        2098    -5.50205    -5.47729   0.0027174
        2099    -5.49689     -5.4773  0.00271612
        2100     -5.5471    -5.47733  0.00271503
        2101    -5.52089    -5.47735  0.00271382
        2102    -5.57839     -5.4774  0.00271295
        2103     -5.6394    -5.47748  0.00271276
        2104    -5.48654    -5.47748  0.00271147
        2105    -5.59625    -5.47754  0.00271077
        2106    -5.63683    -5.47761  0.00271054
        2107    -5.69231    -5.47772  0.00271116
        2108    -5.62909    -5.47779  0.00271083
        2109    -5.55912    -5.47783  0.00270982
        2110    -5.53178    -5.47785  0.00270865
        2111    -5.57645     -5.4779  0.00270777
        2112    -5.60731    -5.47796  0.00270719
        2113    -5.53242    -5.47799  0.00270603
        2114    -5.41934    -5.47796  0.00270489
        2115    -5.49932    -5.47797  0.00270363
        2116    -5.53356    -5.47799  0.00270248
        2117    -5.49205      -5.478  0.00270121
        2118    -5.49294    -5.47801  0.00269994
        2119    -5.50671    -5.47802   0.0026987
        2120    -5.41879    -5.47799  0.00269758
        2121    -5.41971    -5.47797  0.00269644
        2122    -5.44017    -5.47795  0.00269523
        2123    -5.42751    -5.47792  0.00269407
        2124    -5.44613    -5.47791  0.00269284
        2125    -5.47854    -5.47791  0.00269157
        2126    -5.51916    -5.47793  0.00269038
        2127    -5.55429    -5.47797  0.00268935
        2128    -5.52022    -5.47799  0.00268816
        2129    -5.46561    -5.47798   0.0026869
        2130    -5.39623    -5.47794  0.00268592
        2131    -5.51997    -5.47796  0.00268473
        2132    -5.43274    -5.47794  0.00268355
        2133    -5.45329    -5.47793  0.00268232
        2134    -5.40214    -5.47789   0.0026813
        2135    -5.40073    -5.47786  0.00268029
        2136    -5.45103    -5.47784  0.00267906
        2137    -5.47022    -5.47784  0.00267781
        2138    -5.48692    -5.47784  0.00267656
        2139    -5.41363    -5.47781  0.00267548
        2140    -5.43821     -5.4778  0.00267429
        2141    -5.46207    -5.47779  0.00267305
        2142    -5.58066    -5.47784  0.00267224
        2143    -5.56259    -5.47788  0.00267128
        2144     -5.5287     -5.4779  0.00267014
        2145     -5.5089    -5.47791  0.00266894
        2146    -5.54741    -5.47795  0.00266789
        2147    -5.50805    -5.47796  0.00266668
        2148    -5.45534    -5.47795  0.00266546
        2149    -5.40762    -5.47792  0.00266442
        2150    -5.38776    -5.47788  0.00266351
        2151     -5.3799    -5.47783  0.00266266
        2152    -5.33726    -5.47776  0.00266223
        2153    -5.34015     -5.4777  0.00266176
        2154    -5.30404    -5.47762  0.00266174
        2155    -5.26594    -5.47752  0.00266232
        2156    -5.32441    -5.47745  0.00266203
        2157    -5.34269    -5.47739  0.00266153
        2158      -5.438    -5.47737  0.00266036
        2159    -5.53301     -5.4774  0.00265925
        2160     -5.4612    -5.47739  0.00265803
        2161    -5.47018    -5.47739   0.0026568
        2162    -5.54157    -5.47741  0.00265574
        2163    -5.45449     -5.4774  0.00265453
        2164    -5.47213     -5.4774  0.00265331
        2165    -5.42253    -5.47738   0.0026522
        2166    -5.39107    -5.47734  0.00265128
        2167    -5.41866    -5.47731  0.00265019
        2168    -5.36741    -5.47726  0.00264946
        2169    -5.29871    -5.47718  0.00264951
        2170    -5.39855    -5.47714  0.00264854
        2171    -5.27853    -5.47705   0.0026489
        2172    -5.17687    -5.47691  0.00265128
        2173    -5.30066    -5.47683   0.0026513
        2174    -5.31941    -5.47676  0.00265107
        2175    -5.28348    -5.47667  0.00265134
        2176    -5.35059    -5.47661  0.00265076
        2177    -5.33438    -5.47654  0.00265034
        2178    -5.34167    -5.47648  0.00264985
        2179    -5.40864    -5.47645  0.00264882
        2180    -5.39952    -5.47642  0.00264784
        2181    -5.49294    -5.47642  0.00264663
        2182    -5.54904    -5.47646  0.00264563
        2183    -5.55824    -5.47649  0.00264468
        2184    -5.58459    -5.47654  0.00264394
        2185    -5.51331    -5.47656  0.00264278
        2186    -5.51961    -5.47658  0.00264164
        2187    -5.56159    -5.47662  0.00264072
        2188    -5.55219    -5.47665  0.00263974
        2189    -5.54308    -5.47668  0.00263871
        2190    -5.42279    -5.47666  0.00263762
        2191    -5.47994    -5.47666  0.00263642
        2192    -5.45017    -5.47665  0.00263524
        2193    -5.40655    -5.47662  0.00263423
        2194    -5.46247    -5.47661  0.00263304
        2195    -5.49968    -5.47662  0.00263186
        2196    -5.48887    -5.47663  0.00263067
        2197    -5.46343    -5.47662  0.00262948
        2198    -5.50299    -5.47663  0.00262831
        2199    -5.47103    -5.47663  0.00262712
        2200    -5.46157    -5.47662  0.00262593
        2201    -5.58096    -5.47667  0.00262517
        2202    -5.59914    -5.47673  0.00262456
        2203    -5.55808    -5.47676  0.00262363
        2204    -5.57426    -5.47681  0.00262281
        2205    -5.58161    -5.47686  0.00262205
        2206    -5.55516    -5.47689  0.00262111
        2207     -5.3959    -5.47685  0.00262018
        2208    -5.44347    -5.47684  0.00261903
        2209    -5.37256    -5.47679  0.00261827
        2210    -5.36256    -5.47674   0.0026176
        2211      -5.467    -5.47674  0.00261642
        2212    -5.50963    -5.47675  0.00261528
        2213    -5.52606    -5.47677  0.00261419
        2214     -5.4969    -5.47678  0.00261303
        2215    -5.35017    -5.47672  0.00261247
        2216    -5.42544     -5.4767  0.00261139
        2217    -5.32096    -5.47663  0.00261116
        2218    -5.37812    -5.47659  0.00261036
        2219    -5.41885    -5.47656  0.00260931
        2220    -5.34608     -5.4765   0.0026088
        2221      -5.288    -5.47642  0.00260901
        2222    -5.34658    -5.47636  0.00260849
        2223    -5.38039    -5.47632  0.00260767
        2224    -5.47635    -5.47632   0.0026065
        2225    -5.50113    -5.47633  0.00260535
        2226    -5.42189     -5.4763   0.0026043
        2227    -5.46629     -5.4763  0.00260313
        2228    -5.39695    -5.47626   0.0026022
        2229    -5.31701    -5.47619  0.00260202
        2230    -5.34919    -5.47613  0.00260147
        2231    -5.35619    -5.47608  0.00260086
        2232    -5.30582      -5.476  0.00260082
        2233    -5.37289    -5.47596  0.00260006
        2234    -5.38288    -5.47592  0.00259923
        2235    -5.48429    -5.47592  0.00259807
        2236    -5.42523     -5.4759  0.00259701
        2237    -5.49014     -5.4759  0.00259586
        2238      -5.471     -5.4759   0.0025947
        2239    -5.45638    -5.47589  0.00259355
        2240     -5.4985     -5.4759  0.00259241
        2241    -5.49458    -5.47591  0.00259127
        2242    -5.41626    -5.47588  0.00259025
        2243    -5.49183    -5.47589  0.00258911
        2244    -5.36762    -5.47584   0.0025884
        2245    -5.46597    -5.47584  0.00258725
