#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2972    -5.43481    -5.48617  0.00325452
        2973    -5.43726    -5.48615  0.00325347
        2974     -5.4398    -5.48613  0.00325241
        2975    -5.44227    -5.48612  0.00325135
        2976    -5.44449    -5.48611  0.00325029
        2977    -5.44628    -5.48609  0.00324923
        2978    -5.44807    -5.48608  0.00324816
        2979    -5.45028    -5.48607  0.00324709
        2980    -5.45153    -5.48606  0.00324602
        2981    -5.45271    -5.48605  0.00324495
        2982    -5.45366    -5.48603  0.00324388
        2983     -5.4539    -5.48602  0.00324281
        2984    -5.45433    -5.48601  0.00324174
        2985    -5.45465      -5.486  0.00324068
        2986    -5.45468    -5.48599  0.00323961
        2987    -5.45399    -5.48598  0.00323854
        2988    -5.45303    -5.48597  0.00323748
        2989    -5.45224    -5.48596  0.00323641
        2990    -5.45134    -5.48595  0.00323535
        2991    -5.45034    -5.48594  0.00323429
        2992    -5.44878    -5.48592  0.00323323
        2993    -5.44699    -5.48591  0.00323218
        2994    -5.44527     -5.4859  0.00323113
        2995    -5.44305    -5.48588  0.00323008
        2996    -5.44048    -5.48587  0.00322904
        2997    -5.43773    -5.48585    0.003228
        2998    -5.43528    -5.48583  0.00322697
        2999    -5.43223    -5.48582  0.00322594
        3000     -5.4292     -5.4858  0.00322492
        3001     -5.4256    -5.48578  0.00322391
        3002    -5.42236    -5.48576   0.0032229
        3003    -5.41874    -5.48573  0.00322191
        3004    -5.41521    -5.48571  0.00322092
        3005    -5.41162    -5.48569  0.00321994
        3006     -5.4083    -5.48566  0.00321898
        3007    -5.40449    -5.48563  0.00321802
        3008    -5.40189     -5.4856  0.00321707
        3009    -5.39823    -5.48558  0.00321613
        3010    -5.39474    -5.48555   0.0032152
        3011    -5.39113    -5.48551  0.00321429
        3012    -5.38742    -5.48548  0.00321339
        3013    -5.38392    -5.48545   0.0032125
        3014     -5.3802    -5.48541  0.00321162
        3015    -5.37704    -5.48538  0.00321076
        3016    -5.37432    -5.48534   0.0032099
        3017    -5.37144     -5.4853  0.00320906
        3018     -5.3692    -5.48526  0.00320823
        3019    -5.36656    -5.48522  0.00320741
        3020    -5.36462    -5.48518  0.00320659
        3021     -5.3625    -5.48514  0.00320579
        3022    -5.36084     -5.4851  0.00320499
        3023    -5.35952    -5.48506   0.0032042
        3024    -5.35841    -5.48502  0.00320342
        3025    -5.35786    -5.48498  0.00320263
        3026    -5.35818    -5.48494  0.00320185
        3027    -5.35804    -5.48489  0.00320106
        3028    -5.35866    -5.48485  0.00320028
        3029    -5.35989    -5.48481  0.00319949
        3030    -5.36145    -5.48477  0.00319869
        3031    -5.36362    -5.48473  0.00319789
        3032    -5.36624    -5.48469  0.00319707
        3033    -5.36915    -5.48465  0.00319624
        3034    -5.37277    -5.48462   0.0031954
        3035    -5.37709    -5.48458  0.00319455
        3036    -5.38086    -5.48455  0.00319368
        3037    -5.38585    -5.48451  0.00319279
        3038    -5.39052    -5.48448  0.00319189
        3039    -5.39499    -5.48445  0.00319097
        3040    -5.40028    -5.48443  0.00319004
        3041    -5.40559     -5.4844   0.0031891
        3042    -5.41074    -5.48438  0.00318814
        3043    -5.41585    -5.48435  0.00318718
        3044    -5.42119    -5.48433   0.0031862
        3045    -5.42659    -5.48431  0.00318521
        3046    -5.43263     -5.4843  0.00318421
        3047    -5.43823    -5.48428   0.0031832
        3048    -5.44414    -5.48427  0.00318218
        3049    -5.44988    -5.48426  0.00318116
        3050    -5.45559    -5.48425  0.00318013
        3051    -5.46143    -5.48424  0.00317909
        3052    -5.46753    -5.48423  0.00317806
        3053    -5.47298    -5.48423  0.00317702
        3054    -5.47927    -5.48423  0.00317598
        3055    -5.48461    -5.48423  0.00317494
        3056    -5.49017    -5.48423   0.0031739
        3057    -5.49567    -5.48424  0.00317286
        3058    -5.50138    -5.48424  0.00317183
        3059    -5.50655    -5.48425   0.0031708
        3060    -5.51146    -5.48426  0.00316978
        3061    -5.51686    -5.48427  0.00316876
        3062    -5.52214    -5.48428  0.00316775
        3063    -5.52667    -5.48429  0.00316675
        3064    -5.53136    -5.48431  0.00316575
        3065    -5.53571    -5.48433  0.00316476
        3066    -5.53988    -5.48434  0.00316378
        3067    -5.54399    -5.48436  0.00316281
        3068    -5.54773    -5.48438  0.00316185
        3069    -5.55151    -5.48441  0.00316089
        3070    -5.55442    -5.48443  0.00315995
        3071     -5.5581    -5.48445  0.00315901
        3072    -5.56072    -5.48448  0.00315808
        3073    -5.56315     -5.4845  0.00315715
        3074    -5.56567    -5.48453  0.00315624
        3075    -5.56766    -5.48456  0.00315533
        3076    -5.56926    -5.48458  0.00315442
        3077    -5.56998    -5.48461  0.00315352
        3078    -5.57041    -5.48464  0.00315262
        3079    -5.57099    -5.48467  0.00315172
        3080    -5.57079     -5.4847  0.00315082
        3081     -5.5695    -5.48472  0.00314991
        3082    -5.56799    -5.48475  0.00314901
        3083    -5.56597    -5.48478   0.0031481
        3084    -5.56341     -5.4848  0.00314718
        3085    -5.56047    -5.48483  0.00314625
        3086    -5.55713    -5.48485  0.00314532
        3087    -5.55296    -5.48487  0.00314438
        3088    -5.54794    -5.48489  0.00314343
        3089     -5.5433    -5.48491  0.00314247
        3090     -5.5377    -5.48493   0.0031415
        3091    -5.53115    -5.48494  0.00314052
        3092     -5.5243    -5.48496  0.00313953
        3093    -5.51747    -5.48497  0.00313853
        3094    -5.51057    -5.48498  0.00313753
        3095    -5.50259    -5.48498  0.00313652
        3096    -5.49419    -5.48498  0.00313551
        3097    -5.48575    -5.48498  0.00313449
        3098    -5.47736    -5.48498  0.00313348
        3099    -5.46893    -5.48498  0.00313248
        3100    -5.46073    -5.48497  0.00313148
        3101    -5.45238    -5.48496  0.00313048
        3102    -5.44444    -5.48495   0.0031295
        3103    -5.43684    -5.48493  0.00312853
        3104    -5.42969    -5.48491  0.00312757
        3105    -5.42289    -5.48489  0.00312663
        3106    -5.41667    -5.48487   0.0031257
        3107    -5.41093    -5.48485  0.00312479
        3108    -5.40601    -5.48482  0.00312388
        3109    -5.40193    -5.48479  0.00312299
        3110    -5.39869    -5.48477  0.00312211
        3111    -5.39612    -5.48474  0.00312124
        3112    -5.39375    -5.48471  0.00312037
        3113    -5.39244    -5.48468  0.00311951
        3114    -5.39109    -5.48465  0.00311865
        3115    -5.39038    -5.48462   0.0031178
        3116    -5.39057    -5.48459  0.00311694
        3117    -5.39129    -5.48456  0.00311609
        3118    -5.39157    -5.48453  0.00311523
        3119    -5.39301     -5.4845  0.00311437
        3120     -5.3939    -5.48447  0.00311351
        3121    -5.39509    -5.48444  0.00311264
        3122    -5.39641    -5.48441  0.00311177
        3123    -5.39782    -5.48439   0.0031109
        3124    -5.39914    -5.48436  0.00311002
        3125    -5.40081    -5.48433  0.00310914
        3126    -5.40266    -5.48431  0.00310826
        3127    -5.40439    -5.48428  0.00310737
        3128    -5.40631    -5.48426  0.00310648
        3129    -5.40826    -5.48423  0.00310558
        3130    -5.41041    -5.48421  0.00310467
        3131    -5.41232    -5.48418  0.00310377
        3132    -5.41444    -5.48416  0.00310286
        3133    -5.41664    -5.48414  0.00310194
        3134    -5.41833    -5.48412  0.00310102
        3135    -5.42088     -5.4841   0.0031001
        3136    -5.42324    -5.48408  0.00309917
        3137    -5.42588    -5.48406  0.00309824
        3138    -5.42788    -5.48404   0.0030973
        3139    -5.43047    -5.48403  0.00309636
        3140    -5.43333    -5.48401  0.00309542
        3141    -5.43617      -5.484  0.00309447
        3142    -5.43898    -5.48398  0.00309352
        3143    -5.44206    -5.48397  0.00309256
        3144    -5.44522    -5.48396  0.00309161
        3145    -5.44863    -5.48394  0.00309064
        3146    -5.45209    -5.48393  0.00308968
        3147    -5.45559    -5.48392  0.00308871
        3148    -5.45941    -5.48392  0.00308774
        3149    -5.46322    -5.48391  0.00308676
        3150    -5.46669     -5.4839  0.00308579
        3151    -5.47054     -5.4839  0.00308481
        3152    -5.47413     -5.4839  0.00308383
        3153    -5.47699     -5.4839  0.00308286
        3154    -5.47982    -5.48389  0.00308188
        3155    -5.48259    -5.48389   0.0030809
        3156    -5.48483    -5.48389  0.00307993
        3157    -5.48725    -5.48389  0.00307895
        3158    -5.48906     -5.4839  0.00307798
        3159    -5.49053     -5.4839    0.003077
        3160    -5.49164     -5.4839  0.00307603
        3161    -5.49282     -5.4839  0.00307506
        3162    -5.49299    -5.48391  0.00307409
        3163    -5.49332    -5.48391  0.00307312
        3164    -5.49262    -5.48391  0.00307215
        3165    -5.49175    -5.48392  0.00307118
        3166    -5.49073    -5.48392  0.00307021
        3167    -5.48894    -5.48392  0.00306924
        3168    -5.48653    -5.48392  0.00306827
        3169    -5.48366    -5.48392   0.0030673
        3170    -5.48078    -5.48392  0.00306634
        3171    -5.47701    -5.48392  0.00306537
        3172    -5.47251    -5.48391   0.0030644
        3173     -5.4679    -5.48391  0.00306344
        3174    -5.46305     -5.4839  0.00306248
        3175    -5.45815    -5.48389  0.00306153
        3176    -5.45217    -5.48388  0.00306058
        3177    -5.44649    -5.48387  0.00305964
        3178     -5.4404    -5.48386  0.00305871
        3179    -5.43364    -5.48384  0.00305779
        3180    -5.42761    -5.48382  0.00305688
        3181    -5.42098     -5.4838  0.00305598
        3182    -5.41395    -5.48378   0.0030551
        3183    -5.40748    -5.48376  0.00305423
        3184     -5.4004    -5.48373  0.00305339
        3185    -5.39412     -5.4837  0.00305256
        3186    -5.38732    -5.48367  0.00305175
        3187    -5.38111    -5.48364  0.00305096
        3188    -5.37477    -5.48361   0.0030502
        3189     -5.3688    -5.48357  0.00304945
        3190    -5.36309    -5.48353  0.00304873
        3191    -5.35769    -5.48349  0.00304803
        3192    -5.35247    -5.48345  0.00304735
        3193    -5.34776    -5.48341  0.00304669
        3194     -5.3433    -5.48337  0.00304606
        3195    -5.33896    -5.48332  0.00304544
        3196    -5.33612    -5.48328  0.00304483
        3197    -5.33267    -5.48323  0.00304424
        3198    -5.32984    -5.48318  0.00304367
        3199    -5.32762    -5.48313  0.00304311
        3200    -5.32602    -5.48308  0.00304255
        3201    -5.32457    -5.48303    0.003042
        3202    -5.32371    -5.48298  0.00304146
        3203    -5.32344    -5.48293  0.00304092
        3204    -5.32328    -5.48288  0.00304038
        3205    -5.32425    -5.48283  0.00303983
        3206    -5.32438    -5.48279  0.00303929
        3207    -5.32545    -5.48274  0.00303873
        3208    -5.32742    -5.48269  0.00303817
        3209    -5.32906    -5.48264   0.0030376
        3210    -5.33093    -5.48259  0.00303703
        3211    -5.33331    -5.48255  0.00303644
        3212    -5.33555     -5.4825  0.00303583
        3213    -5.33794    -5.48246  0.00303522
        3214    -5.34028    -5.48241   0.0030346
        3215    -5.34301    -5.48237  0.00303397
        3216    -5.34548    -5.48233  0.00303332
        3217    -5.34783    -5.48228  0.00303267
        3218    -5.35063    -5.48224    0.003032
        3219    -5.35312     -5.4822  0.00303132
        3220    -5.35557    -5.48216  0.00303064
        3221    -5.35827    -5.48212  0.00302994
        3222    -5.36076    -5.48209  0.00302923
        3223    -5.36348    -5.48205  0.00302852
        3224    -5.36551    -5.48201  0.00302779
        3225    -5.36759    -5.48198  0.00302706
        3226    -5.36959    -5.48194  0.00302633
        3227     -5.3721    -5.48191  0.00302558
        3228     -5.3739    -5.48188  0.00302483
        3229    -5.37562    -5.48184  0.00302407
        3230     -5.3777    -5.48181  0.00302331
        3231     -5.3797    -5.48178  0.00302253
        3232    -5.38148    -5.48175  0.00302176
        3233    -5.38289    -5.48172  0.00302098
        3234     -5.3844    -5.48169  0.00302019
        3235    -5.38602    -5.48166  0.00301941
        3236    -5.38777    -5.48163  0.00301861
        3237    -5.38965     -5.4816  0.00301781
        3238    -5.39109    -5.48157  0.00301701
        3239    -5.39239    -5.48155   0.0030162
        3240    -5.39418    -5.48152  0.00301539
        3241    -5.39587    -5.48149  0.00301458
        3242    -5.39732    -5.48147  0.00301376
        3243    -5.39945    -5.48144  0.00301294
        3244    -5.40121    -5.48142  0.00301211
        3245    -5.40307    -5.48139  0.00301128
        3246    -5.40474    -5.48137  0.00301044
        3247    -5.40713    -5.48135   0.0030096
        3248    -5.40905    -5.48132  0.00300876
        3249     -5.4114     -5.4813  0.00300791
        3250    -5.41418    -5.48128  0.00300706
        3251    -5.41649    -5.48126   0.0030062
        3252    -5.41895    -5.48124  0.00300533
        3253    -5.42139    -5.48122  0.00300447
        3254    -5.42442    -5.48121  0.00300359
        3255    -5.42759    -5.48119  0.00300272
